LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,default.payment.next.month
90000,2,2,1,30,0,0,0,0,0,6480,6973,7235,8248,8412,1106,1124,1137,301,312,0
330000,2,1,1,39,0,0,0,0,0,94384,46006,48123,50195,51942,4000,3000,3000,3000,5000,0
190000,2,2,1,46,0,0,0,0,0,80903,83900,86897,90399,85698,5000,5000,5600,3000,4000,0
210000,2,1,1,40,0,0,0,0,0,47109,47930,53615,55117,57192,2000,6500,3000,3000,7000,0
1.00E+05,2,1,1,30,3,4,4,4,4,98094,101614,101072,105252,102742,6000,1900,6686,0,0,1
20000,2,2,2,30,3,2,0,0,0,20226,18702,18331,19111,15211,0,2346,1400,304,271,1
260000,2,1,1,31,-1,-1,0,0,0,555,8078,27201,27879,28420,8078,20000,2000,2000,12000,0
20000,2,2,1,26,1,2,2,2,2,15803,15252,18093,18499,20898,0,3103,1000,3000,0,1
80000,2,3,1,37,0,0,0,0,0,77480,75329,64228,49103,48649,3000,2500,1800,2000,1800,1
50000,2,2,1,42,0,0,0,0,0,30640,31546,28405,27959,27785,1746,1800,1729,945,1149,0
70000,2,3,1,35,2,2,2,2,2,50834,52163,51060,54200,52734,2460,0,4600,0,4200,1
30000,2,2,1,38,0,0,2,2,0,26664,29803,30766,29918,29071,3582,1734,0,1148,1034,0
1.00E+05,2,1,2,25,1,2,0,0,0,97271,88596,89218,63243,42510,0,4950,2400,1200,1400,1
50000,2,1,2,25,0,0,0,2,0,50673,47278,44993,36782,30442,2500,4000,0,1200,1250,0
80000,2,2,1,27,2,0,0,0,2,63711,64961,66334,70312,68585,2907,3014,5700,0,2700,1
50000,2,2,1,27,0,0,-1,-1,-1,7439,8280,3403,1999,500,1028,3423,2005,501,0,1
150000,2,5,1,28,0,0,0,0,0,152105,137472,118583,95094,50999,6300,4500,2524,2000,2000,0
140000,2,1,2,29,0,0,0,0,0,130261,95550,96273,91059,92609,3474,4000,4000,3500,8000,0
70000,2,1,1,31,0,0,0,0,0,63820,60697,61139,56609,47819,5000,4000,3000,3000,3000,0
30000,2,2,1,31,1,2,2,0,0,28933,30109,29349,29400,30000,1949,0,1000,600,0,0
80000,2,2,1,32,2,2,0,0,0,70381,68660,70081,70899,75331,0,3126,2578,5616,0,1
40000,2,2,1,41,0,0,0,0,0,21960,21484,7145,2424,822,1176,1049,1000,0,0,0
1.00E+05,2,2,1,37,0,0,0,0,0,34572,35173,35828,36126,36587,1849,1894,1582,1433,1486,0
50000,2,2,1,40,0,0,0,0,0,48050,47238,47722,32920,28471,2000,1871,1800,1100,1200,0
30000,2,3,1,35,2,2,2,2,2,26088,27160,26444,28694,27936,1800,0,3000,0,2600,1
120000,2,1,1,35,0,0,0,0,0,9756,12092,15516,17373,17950,2519,3643,2500,1000,689,0
260000,2,3,1,39,0,0,0,0,0,152735,149672,140068,140367,141710,6627,7000,7000,5000,7000,0
90000,2,2,1,35,0,0,0,0,0,21093,14418,17217,16486,17390,1256,3445,1099,1393,3045,0
30000,2,2,1,33,0,0,-1,0,0,4101,157,30321,29225,29575,172,33635,1368,1108,958,0
260000,2,1,1,37,0,0,0,0,0,174971,161671,156296,156248,120518,10000,8000,5028,5000,5000,0
170000,2,1,1,39,1,2,0,0,0,161105,145908,119161,120662,127815,0,6000,5000,9000,0,0
150000,2,2,1,36,0,0,0,0,0,137664,140869,144954,101342,80819,5500,6704,3712,3000,3890,0
90000,2,3,1,40,1,2,2,2,2,40467,41495,42520,42997,41698,2000,2000,1800,0,3434,0
50000,2,3,2,45,0,0,0,0,0,3740,4382,5008,5627,6159,1100,1091,1100,1000,1000,0
70000,2,1,2,29,0,0,0,0,0,66867,66502,54263,47562,43735,3020,5040,2000,2000,12000,0
210000,2,1,2,29,0,0,0,0,0,217220,231500,197027,198293,197841,7700,10292,8900,7200,14300,0
450000,2,1,2,31,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
70000,2,3,1,32,0,0,0,0,2,14180,10856,10822,13627,10852,3000,2000,3000,0,2000,1
70000,2,3,2,32,2,2,2,0,0,23741,26021,24419,23541,10576,4000,0,2000,1000,0,1
3.00E+05,2,3,2,34,-1,-1,2,0,0,2344,7929,7667,26900,31500,8000,0,20000,5000,33920,0
70000,2,1,1,29,0,0,0,0,0,68494,68532,69475,69582,69589,3200,3300,3100,2800,2600,0
180000,2,2,1,37,0,0,0,0,0,88275,78089,75159,76602,76896,2800,3333,3310,2900,3040,0
50000,2,3,1,29,2,2,0,0,0,59077,55607,54882,53894,52382,0,2700,2450,1830,4300,1
20000,2,2,2,27,-1,2,0,0,0,20556,19403,13536,17623,18662,8,2072,15000,1500,0,0
260000,2,1,2,31,0,0,0,0,0,229398,202429,206210,208752,209083,8720,9000,8910,7570,7751,0
70000,2,3,1,34,0,0,-1,0,0,5219,6747,19948,20231,20757,3092,19948,3000,3002,1002,0
50000,2,2,3,31,2,2,3,2,2,39193,42816,42838,43335,44220,4600,1000,1500,1900,1800,1
150000,2,2,1,34,0,0,0,0,0,146661,142118,139750,142730,144083,6800,6600,6800,5600,4900,0
150000,2,3,1,45,0,0,0,0,0,47372,42652,42306,41579,40669,2000,2100,1837,1400,1486,0
20000,2,2,1,37,0,0,0,0,0,19326,20240,17800,18699,17770,1263,1630,1529,1200,2000,0
60000,2,2,2,45,0,0,0,0,0,57711,58760,49576,50802,11110,2500,2384,3000,2000,2000,0
50000,2,2,1,30,0,0,0,0,0,40596,41632,42687,40614,29356,2000,2047,3246,1164,1048,0
50000,2,1,2,25,0,0,0,0,0,26240,26996,28056,29584,31595,1500,1500,2000,2500,0,0
80000,2,1,1,27,3,2,0,0,0,71965,70232,71794,73125,82798,0,3278,3211,11457,0,1
140000,2,1,2,27,0,0,0,0,-1,10064,10551,11655,11377,735,2000,2000,1000,735,1051,0
20000,2,3,2,28,1,2,2,2,2,6616,6364,7891,8913,8624,0,1800,1300,0,1300,1
10000,2,2,1,49,2,0,0,0,0,2240,3100,4116,5280,5543,1057,1073,1237,500,300,1
120000,2,2,1,45,0,0,0,-2,-2,11547,9836,0,0,0,5000,0,0,0,0,0
50000,2,2,1,40,1,3,2,0,0,36291,35385,31558,31664,15700,0,0,1000,314,0,1
30000,2,2,1,39,2,0,0,2,2,11436,12439,14911,15819,15346,1500,3000,1500,0,1500,1
210000,2,2,1,49,2,0,0,0,0,114273,115302,111906,111423,92394,6000,6000,5000,3000,3500,1
150000,2,1,2,27,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
180000,2,3,1,28,0,0,0,0,0,113125,67864,31613,25220,8654,1923,1501,1000,0,0,0
590000,2,2,1,29,-2,-2,-2,-1,0,0,0,0,1387,2206,0,0,1387,1000,1000,1
260000,2,1,1,30,0,0,0,0,0,25661,30196,69429,167640,169446,5000,40000,1.00E+05,5720,5922,0
90000,2,3,1,35,0,0,-1,0,0,13865,5128,6911,8774,9622,2054,6911,2000,1000,357,0
110000,2,2,1,28,0,0,0,0,0,20186,19678,18145,17729,17239,1300,1500,1200,467,400,0
140000,2,1,2,28,0,-1,-1,-1,-1,1756,2201,923,1751,573,2209,923,1751,573,873,0
210000,2,1,2,30,-1,-1,-1,-1,-1,7631,5583,5583,5583,5583,5583,5583,5583,5583,5500,0
80000,2,2,1,31,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
30000,2,3,1,36,1,2,-1,2,2,8910,7438,6242,4789,3597,22,6245,3,6,30006,0
120000,2,3,1,28,0,0,0,0,0,93623,95472,93778,86416,53501,3440,5017,5000,2000,1500,0
20000,2,3,1,44,0,0,0,2,2,7661,8981,10860,12380,11400,1457,2600,2000,0,0,0
80000,2,3,2,42,0,0,0,0,0,50320,49816,49457,49071,48242,1784,1898,1985,1629,1655,0
110000,2,2,2,35,0,0,0,0,0,22514,23201,23914,24886,24903,1378,1723,1695,1028,1056,0
240000,2,2,1,34,0,0,0,0,-1,77126,59832,45054,39245,75742,5005,2116,1200,75742,0,0
1.00E+05,2,2,1,49,0,-1,-1,-1,0,5532,5325,5423,29628,13252,5325,5423,29628,0,0,0
2.00E+05,2,2,2,32,0,0,0,0,0,150204,153189,156406,159650,163625,5479,5682,5850,6625,6790,0
450000,2,1,2,32,-2,-2,-2,-2,-2,1249,142,5965,991,-9,142,6001,996,0,1983,0
150000,2,2,2,32,0,0,0,0,0,49760,39332,17563,10122,11622,2538,2000,2000,1500,1000,0
120000,2,2,1,39,-1,2,-1,-1,-1,11277,5624,5333,5333,5333,0,5333,5333,5333,21348,0
70000,2,2,2,26,2,0,0,0,0,66087,67510,69007,61845,60184,3120,3303,2800,2200,7600,1
190000,2,1,2,31,0,0,0,0,0,132946,136809,140664,144395,147642,6000,6000,6000,5500,6000,0
50000,2,3,1,45,0,0,0,0,0,49212,42376,20009,20877,19642,1611,1700,1547,785,1000,0
60000,2,3,1,44,1,2,0,0,0,39466,32202,29503,29538,29971,0,1802,1737,1170,1189,0
90000,2,1,2,30,2,2,2,2,2,15979,17414,16846,20559,19933,2000,0,4000,0,2000,1
3.00E+05,2,2,1,33,0,0,0,0,0,62951,64491,65692,64969,67771,4007,5000,5000,6000,6000,0
210000,2,3,1,32,0,0,-1,0,0,1406,0,712,1025,4584,0,712,1000,4000,0,0
50000,2,2,1,34,2,2,2,0,0,46843,49378,48052,48573,28902,4310,0,2033,1119,985,0
350000,2,1,1,34,-1,0,0,0,0,37129,107295,108299,103487,90880,75000,30000,4000,4000,5000,0
30000,2,2,1,34,0,0,0,0,0,26253,27256,28472,29212,29400,1444,1660,1400,588,600,0
280000,2,3,1,34,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
380000,2,3,1,35,0,0,0,0,0,18341,16681,16678,16650,17380,2000,3000,2000,2000,2000,0
360000,2,2,2,34,-2,-2,-2,-2,-2,724,1232,291,776,0,1232,291,776,0,312,0
260000,2,2,1,37,1,1,-2,-2,-1,5917,-15910,-15910,-15910,24090,0,0,0,40000,507,0
160000,2,2,1,37,0,0,0,0,0,27720,14413,13484,6714,-319,5000,5017,5000,0,6774,0
250000,2,3,1,43,-2,-2,-2,-1,-1,8443,13782,22997,24209,23122,13829,22997,25071,23122,4000,0
320000,2,1,2,27,-1,0,0,0,-1,19950,24544,31236,66091,5800,5000,10000,36091,5800,0,0
140000,2,2,2,31,0,0,0,0,0,137326,138119,137950,140254,139679,6400,6600,6500,5100,5300,0
80000,2,3,1,32,0,0,0,0,0,58091,58247,59495,58832,57677,2700,2800,2100,2181,2500,0
1.00E+05,2,1,1,40,2,2,2,2,2,63422,64785,63179,67467,65784,3000,0,5346,0,4600,1
210000,2,5,1,41,-2,-2,-2,-2,-2,1662,13877,7600,5546,1241,13934,7735,5551,1241,1801,0
2.00E+05,2,3,2,29,-1,-1,-1,-1,0,5555,7485,12555,882,882,7485,12625,882,0,0,0
110000,2,3,1,37,0,0,0,0,0,104691,103655,85761,87336,39025,5000,5000,4000,3700,2000,0
70000,2,1,1,36,1,2,2,0,0,18514,19913,19310,20021,22175,2000,0,1339,2493,0,1
240000,2,2,1,46,0,0,0,0,-2,233438,240715,246000,-150,-150,11250,10950,0,0,0,0
80000,2,2,1,38,0,0,0,0,0,70613,71421,72932,74422,75920,2006,2100,2109,2131,2195,0
150000,2,3,2,47,0,0,0,0,0,132093,129831,126485,124547,117364,5000,5000,5000,5000,5000,0
50000,2,2,2,42,0,0,0,0,0,46566,47792,49322,50618,13842,2000,2300,2500,500,600,0
230000,2,2,1,37,0,0,0,0,-1,53327,52513,43726,22738,29019,1973,1890,1595,29019,567,0
290000,2,1,1,43,-1,-1,-1,-1,0,1457,1799,5029,3103,1838,1808,5054,3109,9,693,0
350000,2,1,2,36,-2,-2,-2,-2,-2,3272,6968,0,0,0,7008,0,0,0,0,0
1.00E+05,2,3,2,39,0,0,0,0,0,86453,84526,82078,25991,28071,5000,5000,1300,5000,6000,0
50000,2,3,1,46,0,0,0,0,0,48796,48797,49115,47991,0,2000,2000,1018,0,0,0
360000,2,2,1,43,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
210000,2,2,2,38,-1,-1,-1,-1,-1,1026,3751,4366,5602,21034,3751,4366,5602,21034,1026,0
5.00E+05,2,2,1,39,-2,-2,-2,-2,-2,1948,599,552,6360,0,599,552,6360,0,6054,0
290000,2,2,1,47,0,0,0,0,0,244377,244394,244535,244518,243689,10000,10000,10000,9009,9031,0
350000,2,3,1,36,0,0,2,0,0,255751,275156,260963,261263,255566,33010,0,11021,9200,8500,0
190000,2,2,1,33,-2,-2,-2,-2,-2,2125,3405,2131,2131,2131,3411,2131,2131,2131,0,0
180000,2,1,2,34,0,0,0,0,0,108016,180959,169362,163957,138409,150000,8000,5500,5000,5500,0
110000,2,2,1,35,0,0,0,0,0,6137,7040,3861,4869,4966,1053,1073,1081,178,184,1
2.00E+05,2,3,2,33,1,2,2,2,2,51979,51016,54736,55424,56101,0,5000,2000,2000,1900,1
210000,2,2,1,40,-1,-1,-1,-1,-1,10240,-660,117,4890,-356,0,5000,5000,0,5000,0
1.00E+05,2,3,1,36,-1,-1,-1,-1,-1,476,476,476,476,476,476,476,476,476,1075,0
130000,2,2,1,43,0,0,0,0,0,135390,134974,132242,122832,55232,6329,5472,5701,2211,38663,0
70000,2,3,2,38,0,0,0,0,0,70621,69821,68683,68771,55168,2506,3500,2104,2015,2001,0
1.00E+05,2,2,1,33,0,0,0,0,0,92189,88832,89762,77986,71031,3252,3215,2792,1881,1945,0
150000,2,3,1,35,-2,-1,2,-1,-1,600,660,330,330,330,660,0,330,330,740,0
160000,2,3,1,39,0,0,-1,-1,-1,102358,103698,1048,1048,1048,4671,1048,1048,1048,1221,0
30000,2,3,1,48,1,-1,-1,-2,-2,-100,100,0,0,0,200,0,0,0,0,0
80000,2,2,1,36,-1,-1,-1,-1,-1,816,1419,1845,1799,599,1423,1856,1804,600,0,0
2.00E+05,2,2,1,44,-2,-2,-2,-2,-2,7096,1323,8457,48757,4200,1336,8457,48757,4200,7312,0
180000,2,3,1,41,2,2,2,2,0,96093,100094,101204,98680,100644,6500,3582,0,3605,3731,1
180000,2,2,1,34,0,0,0,0,0,47517,26137,18177,16866,15067,1526,3006,5020,5000,2000,0
170000,2,2,1,35,0,0,0,0,0,144606,136269,139337,141018,119039,5007,7004,7008,5005,4009,0
50000,2,1,2,35,0,0,0,0,0,4309,10834,15251,12159,9581,7000,8000,9400,1000,6000,0
160000,2,3,1,40,0,0,0,0,0,93287,91031,89764,87919,86279,3230,3500,3000,2956,3100,0
160000,2,2,1,40,-2,-2,-2,-2,-2,390,390,390,390,390,390,780,390,390,390,1
20000,2,1,2,22,0,0,0,0,0,18390,19760,18570,17604,11973,2000,1376,1383,1000,455,0
70000,2,2,1,24,0,0,0,0,0,33602,41574,30777,30155,14298,10096,3000,1005,2000,1579,0
240000,2,2,2,38,-2,-2,-2,-2,-2,34752,30073,24315,3724,28347,30073,24315,3724,28347,11280,0
3.00E+05,2,2,1,45,0,0,0,0,0,343205,335000,322462,312973,262255,12429,11254,10956,8587,8638,0
420000,2,2,1,37,-2,-2,-2,-2,-2,4904,5248,5344,5058,2019,5332,5348,5065,2019,2443,0
2.00E+05,2,3,1,43,1,2,0,0,0,119432,116014,119576,123551,129486,0,5000,5000,7000,5000,1
50000,2,2,1,47,0,0,0,0,0,27121,53680,20476,21781,17792,2000,1700,2000,1000,702,0
50000,2,2,1,38,0,0,0,-1,0,20606,18750,0,31288,27335,2000,0,95000,1000,3700,0
2.00E+05,2,1,1,38,-2,-2,-2,-2,-2,2571,2772,2571,2571,2571,2772,2571,2571,2571,2571,0
2.00E+05,2,1,2,32,0,0,0,0,0,118532,121068,119122,121402,115419,6000,4500,4300,6000,4400,0
380000,2,2,1,33,1,1,2,2,2,363944,385726,368318,354443,354765,29540,74,14301,13000,12800,0
50000,2,1,2,27,-1,0,0,0,-1,17626,16789,12946,20650,20650,1547,8000,8000,20650,2529,0
50000,2,1,2,28,-1,-1,-1,-1,-1,1460,1625,3505,12931,2972,1625,3556,14010,3000,0,0
5.00E+05,2,2,2,35,-2,-2,-2,-2,-2,35757,22370,7303,19436,45604,22372,7364,19445,45604,25996,0
3.00E+05,2,2,1,40,-1,-1,-2,-2,-2,2470,0,0,0,0,0,0,0,0,0,0
170000,2,2,2,32,0,0,0,0,-1,10928,8400,5654,6285,4417,6151,4110,6920,6637,0,1
20000,2,2,1,46,3,2,2,2,3,11698,13189,14663,16109,19525,2000,2000,2000,4000,0,1
20000,2,2,1,43,-1,-1,-1,-1,-1,1475,1291,3898,1681,901,1291,3898,1681,901,0,0
280000,2,2,2,36,0,0,0,0,0,183797,168402,161474,152092,145229,6083,5913,5293,5126,5640,0
80000,2,2,2,22,-1,0,0,0,0,858,1468,1724,2884,2994,1000,1036,1196,306,26045,0
20000,2,2,2,24,0,0,0,2,0,17372,17859,20567,19928,18711,1500,3000,0,1000,1000,0
70000,2,1,2,24,0,0,0,0,0,110176,56378,57572,58130,59289,2700,2700,2110,2125,3000,0
30000,2,2,1,25,2,2,2,2,2,23888,26966,27640,26897,27949,3800,1400,0,1500,2300,1
170000,2,2,2,37,0,0,0,0,0,117527,120998,120582,112819,113932,5837,4278,4021,3828,3843,0
320000,2,2,2,30,0,0,0,0,0,97541,99815,103701,106195,106946,3900,5500,5700,4000,4000,0
210000,2,1,2,30,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
310000,2,2,2,31,0,0,0,0,0,14015,15377,16393,14855,12662,2000,1300,1461,1000,2000,0
230000,2,1,2,29,1,-1,-1,-1,0,0,162,1129,1130,1130,162,1140,1130,0,0,0
90000,2,2,1,31,2,2,0,0,0,90089,91196,89779,89214,88847,3500,4400,5013,4000,4000,1
2.00E+05,2,1,2,31,-2,-2,-2,-2,-2,6024,2180,2750,0,1060,2180,2750,0,1060,2000,0
150000,2,2,2,34,3,3,4,4,5,103389,108189,112968,117613,122161,8000,8000,8000,8000,10000,0
60000,2,1,2,27,0,0,0,0,0,23690,22413,17399,16553,14259,1283,1584,1217,496,662,0
50000,2,2,2,38,-1,-1,0,0,0,1496,35007,32672,34087,37114,35007,2000,2000,5000,10000,0
2.00E+05,2,1,2,40,0,0,0,0,0,132563,135202,137111,137121,139343,4841,5047,4922,4926,5105,0
220000,2,2,1,35,0,0,0,0,0,41259,37465,39494,16842,0,2000,3000,1160,1000,0,0
3.00E+05,2,3,1,34,-2,-2,-2,-2,-2,-75,29014,21180,-20,-20,29089,21286,0,0,4065,0
30000,2,2,1,47,2,2,2,0,0,25893,30628,29368,27769,25999,5501,22,2000,1000,2000,1
330000,2,5,1,36,0,-1,-1,0,0,18768,3736,119340,134194,76865,3744,119356,20062,10189,30032,0
280000,2,1,1,42,0,0,0,0,0,172886,175152,172505,175967,178548,6232,12104,7002,6302,6417,0
330000,2,1,2,38,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
390000,2,3,2,45,0,-1,-1,-1,-1,94373,2230,609,-3261,36635,2230,609,0,40396,3000,0
2.00E+05,2,2,1,38,-1,-1,-1,-1,-1,788,165,1520,413,150,165,1520,413,300,0,0
20000,2,3,2,45,0,0,0,0,0,12670,13682,14399,15408,15728,1520,1234,1243,563,1609,0
140000,2,2,1,32,0,0,0,0,0,52825,52711,50440,47945,17990,3000,5007,10000,5011,5000,0
30000,2,1,1,32,-1,-1,-1,-2,-2,3684,2911,5831,2083,2903,2911,5842,2088,2903,3874,0
210000,2,2,1,41,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
1.00E+05,2,3,1,44,-2,-2,-2,-2,-2,1010,0,0,0,0,0,0,0,0,2947,0
50000,2,2,1,38,-1,-1,-1,-1,-1,1121,-13,2254,1338,0,0,2267,1338,0,757,0
30000,2,3,2,42,0,0,0,0,0,26012,27175,27822,28481,28265,2000,1577,1626,800,814,1
30000,2,5,2,45,2,0,0,0,0,29278,30488,30900,30480,31124,2000,1600,1500,1100,1053,1
150000,2,1,2,37,1,-2,-1,-1,-1,0,0,689,2943,-6159,0,689,2943,0,0,0
180000,2,1,2,39,-2,-2,-2,-2,-2,11732,6653,-6674,18084,16481,6653,330,36550,16481,21264,0
230000,2,2,1,49,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,6946,0
220000,2,1,2,36,-2,-2,-2,-2,-2,122,104,2635,2460,859,104,2653,2472,859,2784,0
2.00E+05,2,1,2,35,-2,-2,-2,-2,-2,5956,7690,1530,3107,1683,10402,1530,4000,1683,6031,0
80000,2,2,1,35,-2,-2,-2,-2,-2,17087,1617,8140,7258,20171,1617,8179,7285,20171,5483,0
380000,2,3,1,44,0,0,0,0,-1,7234,4772,4519,3818,4096,1500,2000,2023,4102,4448,0
30000,2,2,1,42,2,0,0,0,0,9985,10688,11710,13030,13776,1176,1198,1518,1264,0,1
160000,2,2,1,41,-1,-1,-1,-1,-1,8091,5344,5117,4730,6634,5344,5124,4730,6635,3477,0
60000,2,2,1,47,0,0,0,2,-1,27970,28004,31688,30448,452,1456,4140,0,904,0,1
1.00E+05,2,3,1,42,-1,2,2,-2,-2,7689,2052,1281,3770,2056,0,1281,3786,2056,5634,0
150000,2,2,1,37,-2,-1,-1,-2,-2,0,1771,0,730,626,1771,0,730,626,2718,0
1.00E+05,2,2,1,38,2,2,2,2,0,36414,37516,38622,37706,38148,2000,2000,0,1369,3100,0
30000,2,2,2,44,-2,-2,-2,-2,-2,0,1330,2988,0,30000,1330,2988,0,30000,0,0
220000,2,1,1,36,1,2,-1,2,-1,4086,3855,3055,1375,3338,0,4000,0,3338,0,1
220000,2,1,2,38,-1,2,2,2,2,2650,2650,150,150,150,0,0,0,0,0,0
4.00E+05,2,2,2,30,-2,-2,-2,-2,-2,-38,9465,4991,466,-1381,10446,5002,504,499,5056,1
680000,2,1,2,30,0,0,-1,-1,-1,39639,-45,10251,25094,7327,0,10296,25219,7341,163123,1
280000,2,1,2,30,0,0,0,0,0,36269,39229,48190,48758,49219,10300,10018,10026,5000,10000,0
70000,2,2,1,44,0,0,0,0,0,34135,27683,28311,24094,21317,2020,5000,3011,1500,1000,0
3.00E+05,2,2,1,39,-1,-1,-1,-1,-1,6192,4784,6462,456,-2056,4790,6462,456,0,14447,1
250000,2,2,2,41,-1,-1,-1,-1,-1,312,-18,3600,-10,2022,0,3618,0,2032,3827,0
2.00E+05,2,1,2,31,-1,-1,-2,-2,-2,1570,0,0,0,0,0,0,0,0,0,0
450000,2,1,2,31,-1,-1,-1,-1,0,12818,17522,35727,82517,91873,17577,35758,90018,41340,20000,0
30000,2,1,2,33,3,2,2,2,0,21167,20529,24191,23510,24813,0,4000,0,2000,1000,1
210000,2,2,2,29,-1,-1,-1,-1,-1,1778,224,2018,0,1118,226,2031,0,1118,1858,0
250000,2,1,2,29,2,2,2,2,2,124780,127168,125721,122209,126129,5900,4500,0,5954,3900,1
70000,2,2,2,31,0,0,0,0,0,64888,64454,103298,50978,51374,2127,2151,2500,1836,1904,0
230000,2,1,2,31,1,-2,-1,-1,-2,-9,-9,986,0,0,0,995,0,0,900,0
150000,2,2,1,37,-2,-2,-2,-2,-2,0,0,0,283,0,0,0,283,0,0,0
70000,2,3,1,47,1,2,2,2,2,29386,31596,32492,33163,32334,3000,1700,1500,0,3000,0
150000,2,2,1,35,0,0,0,0,0,102007,93116,84302,74986,67369,5000,5045,2563,3006,3000,1
2.00E+05,2,2,1,37,-1,-1,-1,-1,-1,313,0,313,152,148,0,313,152,148,498,0
2.00E+05,2,4,2,42,-1,0,0,-2,-1,5433,7328,0,0,2621,2000,0,0,2621,0,0
3.00E+05,2,3,1,42,-1,-1,-2,-2,-1,885,0,0,0,494,0,0,0,494,0,0
80000,2,3,1,39,-1,-1,-1,0,-1,2921,390,6837,7309,2568,780,6837,1000,2568,2199,1
30000,2,2,2,43,5,4,3,2,0,31273,30499,29740,28736,28336,0,0,0,0,0,1
1.00E+05,2,2,1,40,0,0,0,0,0,89236,90828,83479,73749,68512,3162,3523,3025,2344,5000,0
360000,2,1,2,32,0,0,0,0,0,290543,118479,112746,102611,92290,7288,6079,6091,6227,5055,0
150000,2,2,2,32,0,0,0,0,0,32428,32136,28151,27697,18981,2000,1650,1500,1004,500,0
180000,2,1,2,32,1,-2,-2,-1,-1,-10,-10,-10,5650,-10,0,0,5660,0,0,0
210000,2,1,1,33,-2,-2,-2,-2,-2,1345,6087,947,500,1283,6087,947,500,1283,500,0
110000,2,3,1,41,0,0,0,0,0,101316,104930,106053,108641,48519,5300,4300,4800,2500,2000,0
80000,2,2,1,41,-1,-1,-1,-1,0,2727,1679,566,61664,58281,1679,566,61664,0,0,0
50000,2,2,2,39,-1,-1,3,2,-1,263,1209,946,576,18611,1209,0,0,18611,0,0
150000,2,2,1,32,-2,-2,-2,-2,-2,0,0,0,3564,0,0,0,3564,0,0,0
260000,2,1,2,40,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
2.00E+05,2,1,2,33,-2,-2,-2,-2,-2,6421,846,4292,0,0,1064,4974,0,0,0,0
230000,2,2,2,29,-1,-1,-1,-1,-1,2624,1149,2140,3313,3750,1149,2140,3313,3750,2491,0
70000,2,1,1,32,0,0,0,0,0,70178,71312,71314,71595,70040,2900,2766,3648,2700,2487,1
70000,2,1,2,32,2,0,0,0,0,34640,35757,37175,38254,39017,2000,2000,1700,1400,1446,1
160000,2,2,2,32,0,0,0,0,0,2812,3826,4751,6604,8604,1222,1147,2000,2000,0,1
2.00E+05,2,3,2,34,0,0,0,0,0,195380,199642,188169,191549,195163,7632,6839,6518,6356,6441,0
270000,2,2,2,35,-1,-1,-1,-1,-2,1636,37,2845,-1000,-1000,37,3000,1000,0,0,0
1.00E+05,2,2,1,36,0,0,0,0,0,97026,96109,97647,91998,69915,5000,5000,3500,3000,3000,0
410000,2,1,1,42,-1,-1,-1,2,-1,12327,2306,4054,3830,3160,2324,4204,0,3160,49828,0
160000,2,2,1,33,-1,-1,-1,-1,-1,1655,4271,3711,2121,2275,4271,3711,2121,2275,2895,0
120000,2,2,2,39,-2,-2,-2,-2,-2,326,3756,326,326,326,3756,652,326,326,476,1
50000,2,2,1,37,0,0,0,0,-1,12246,11901,11631,11035,1335,1196,1261,1000,1335,90,0
450000,2,1,1,38,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
2.00E+05,2,2,2,36,0,0,0,0,0,193083,195259,196120,168814,163509,9000,8993,7503,6000,11300,0
360000,2,2,2,41,-1,-1,-1,-1,-1,3640,1436,1114,1917,19588,1436,1114,1917,19588,16666,0
340000,2,2,1,40,0,0,0,0,0,40681,43171,45465,46708,49912,3171,3000,2000,4000,3000,0
3.00E+05,2,3,1,40,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
220000,2,3,2,40,0,0,0,0,0,220091,203554,207953,156699,157883,7797,8201,7302,5437,5651,0
370000,2,1,2,37,0,0,0,0,0,308011,302783,297700,298224,338565,10404,10015,16502,60003,15008,0
170000,2,2,1,39,-1,-1,-1,2,-1,2947,4132,3967,592,864,4134,3967,0,864,1738,0
5.00E+05,2,2,2,39,0,0,0,0,0,491395,464318,477183,496400,505473,25799,35530,31376,70000,17670,0
1.00E+05,2,1,1,36,2,0,0,0,-2,94796,51713,25272,0,0,2624,1000,0,0,0,0
110000,2,1,2,31,-1,-1,-2,-2,-2,223,0,0,0,0,0,0,0,0,0,0
230000,2,1,1,31,0,0,-1,2,0,23526,12187,3239,3029,3029,7005,3239,0,0,0,0
